gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	projectTitle	projectID	fundingAttribution	fundingAttributionID	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1660906868					22/06/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:001167	001167		Julio Rafael Contreras Roqué																																																																	Argentina		Neuquén	Los Lagos		Isla Victoria																																																								10/30/72												Milvago chimango								Animalia	Chordata	Aves	Falconiformes		Falconidae				Milvago				chimango	subspecies		temucoensis							
1660906867					28/09/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:001202	001202		Julio Rafael Contreras Roqué																																																																	Argentina		San Juan	Jáchal		El Chepical, Valle del río Gualcamayo																																																								2/6/76												Pseudocolopteryx flaviventris								Animalia	Chordata	Aves	Passeriformes		Tyrannidae				Pseudocolopteryx				flaviventris			N/A							
1660906866					23/09/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:001138	001138		Julio Rafael Contreras Roqué																																																																	Argentina		Mendoza	Tunuyán		Manzano Histórico																																																								11/28/74												Agriornis								Animalia	Chordata	Aves	Passeriformes		Tyrannidae				Agriornis				N/A			N/A							
1660906865					28/09/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:001208	001208		Julio Rafael Contreras Roqué																																																																	Argentina		Mendoza	San Rafael		Cuesta del Ternero sobre ruta 145																																																								3/7/76												Serpophaga griseicapilla								Animalia	Chordata	Aves	Passeriformes		Tyrannidae				Pserpopahaga				griseicapilla			N/A							
1660906864					23/09/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:001155	001155		Julio Rafael Contreras Roqué																																																																	Argentina		Mendoza	Guaymallén		El Sauce- Bermejo																																																								3/19/75												Milvago chimango								Animalia	Chordata	Aves	Falconiformes		Falconidae				Milvago				chimango			N/A							
1660906863					28/09/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:001193	001193		Julio Rafael Contreras Roqué																																																																	Argentina		Mendoza	San Rafael		Laguna El Sosneado																																																								3/7/76												Metropelia melanoptera								Animalia	Chordata	Aves	Columbiformes		Columbidae				Metropelia				melanoptera			N/A							
1660906862					29/09/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:001222	001222		Julio Rafael Contreras Roqué																																																																	Argentina		San Juan	Jáchal		El Chepical, Valle del río Gualcamayo																																																								2/9/76												Anairetes flavirostris								Animalia	Chordata	Aves	Passeriformes		Tyrannidae				Anairetes				flavirostris			N/A							
1660906861					25/09/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:001173	001173		Julio Rafael Contreras Roqué																																																																	Argentina		San Juan	Jáchal		El Chepical, Valle del río Gualcamayo																																																								2/10/76												Troglodites aedon								Animalia	Chordata	Aves	Passeriformes		Trogloditidae				Troglodites				aedon			N/A							
1660906860					29/09/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:001221	001221		Julio Rafael Contreras Roqué																																																																	Argentina		Neuquén	Collón Curá		Collón Curá																																																								10/14/73												Lessonia rufa								Animalia	Chordata	Aves	Passeriformes		Tyrannidae				Lessonia				rufa			N/A							
1660906859					28/09/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:001191	001191		Luis F. Giménez																																																																	Argentina		Mendoza	Guaymallén		El Sauce- Bermejo																																																								3/19/75												Tyrannus melancholicus								Animalia	Chordata	Aves	Passeriformes		Tyrannidae				Tyrannus				melancholicus			N/A							
1660906858					28/09/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:001179	001179		Julio Rafael Contreras Roqué																																																																	Argentina		Mendoza	Lavalle		11 km al S de Asunción																																																								8/25/74												Coryphistera alaudina								Animalia	Chordata	Aves	Passeriformes		Furnaridae				Coryphistera				alaudina			N/A							
1660906857					22/09/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:001128	001128		Luis F. Giménez																																																																	Argentina		San Luis	Belgrano		Toro Negro, Va. Gral Roca																																																								7/24/75												Polioptila dumicola								Animalia	Chordata	Aves	Passeriformes		Polioptilidae				Polioptila				dumicola	subspecies		dumicola							
1660906856					22/09/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:001126	001126		Julio Rafael Contreras Roqué																																																																	Argentina		Mendoza	San Rafael		Laguna el Sosneado																																																								3/7/76												Upucerthia								Animalia	Chordata	Aves	Passeriformes		Furnaridae				Upucerthia				N/A			N/A							
1660906855					18/09/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:001120	001120		Julio Rafael Contreras Roqué																																																																	Argentina		La Pampa	Capital		Lote 14																																																								7/25/75												Anumbius anumbi								Animalia	Chordata	Aves	Passeriformes		Furnaridae				Anumbius				anumbi			N/A							
1660906854					28/09/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:001185	001185		Julio Rafael Contreras Roqué																																																																	Argentina		San Juan	Jáchal		El Salto- Cuesta de Panacán																																																								2/4/76												Geositta rufipennis								Animalia	Chordata	Aves	Passeriformes		Furnaridae				Geositta				rufipennis			N/A							
1660906853					23/09/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:001137	001137		Julio Rafael Contreras Roqué																																																																	Argentina		Mendoza	Las Heras		Quebrada del toro, hacia pampa del leñero																																																								4/12/75												Psilopsiagon aymara								Animalia	Chordata	Aves	Psittaciformes		Psittacidae				Psilopsiagon				aymara			N/A							
1660906852					23/09/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:001157	001157		Julio Rafael Contreras Roqué																																																																	Argentina		Mendoza	San Rafael		Salinas del Diamante																																																								3/6/76												Geositta								Animalia	Chordata	Aves	Passeriformes		Furnaridae				Geositta				N/A			N/A							
1660906851					23/09/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:001144	001144		Julio Rafael Contreras Roqué																																																																	Argentina		Mendoza	Las Heras		Agua de las avispas, quebrada de la horqueta																																																								11/7/75												Knipolegus aterrimus								Animalia	Chordata	Aves	Passeriformes		Tyrannidae				Knipolegus				aterrimus			N/A							
1660906850					28/09/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:001209	001209		Julio Rafael Contreras Roqué																																																																	Argentina		Neuquén	Los Lagos		Pto. Radal Is. Victoria																																																								10/30/72												Elaenia albiceps								Animalia	Chordata	Aves	Passeriformes		Tyrannidae				Elaenia				albiceps	subspecies		chilensis							
1660906849					22/09/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:001124	001124		Julio Rafael Contreras Roqué																																																																	Argentina		Mendoza	San Rafael		Laguna el Sosneado																																																								3/7/76												Cinclodes oustaleti								Animalia	Chordata	Aves	Passeriformes		Furnaridae				Cinclodes				oustaleti	subspecies		oustaleti							
1660906848					25/09/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:001164	001164		Julio Rafael Contreras Roqué																																																																	Argentina		San Juan	Jáchal		El Chepical, Valle del río Gualcamayo																																																								2/6/76												Asthenes pyrrholeuca								Animalia	Chordata	Aves	Passeriformes		Furnaridae				Asthenes				pyrrholeuca			N/A							
1660906847					18/09/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:001113	001113		Julio Rafael Contreras Roqué																																																																	Argentina		San Juan	Jáchal		Cuesta de Panacán, El salto																																																								2/4/76												Sapho sparganurus								Animalia	Chordata	Aves	Apodiformes		Trochilidae				Sapho				sparganurus			N/A							
1660906846					25/09/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:001168	001168		Julio Rafael Contreras Roqué																																																																	Argentina		Río Negro	Bariloche		C° Carbón, Ayo. Bernal  15km E lago N. Huapi																																																								4/7/74												Phrygilus fruticeti								Animalia	Chordata	Aves	Passeriformes		Thraupidae				Phrygilus				fruticeti			N/A							
1660906845					23/09/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:001142	001142		Julio Rafael Contreras Roqué																																																																	Argentina		Río Negro	Bariloche		C° Carbón, Ayo. Bernal  6km E lago N. Huapi																																																								12/22/73												Upucerthia								Animalia	Chordata	Aves	Passeriformes		Furnaridae				Upucerthia				N/A			N/A							
1660906844					28/09/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:001197	001197		Julio Rafael Contreras Roqué																																																																	Argentina		San Juan	Jáchal		El Salto- Cuesta de Panacán																																																								2/5/76												Muscisaxicola maculirostris								Animalia	Chordata	Aves	Passeriformes		Tyrannidae				Muscisaxicola				maculirostris			N/A							
1660906843					05/06/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:001156	001156		Julio Rafael Contreras Roqué																																																																	Argentina		Mendoza	San Rafael		Dique El Nihuil																																																								3/6/76												Charadrius collaris								Animalia	Chordata	Aves	Charadriiformes		Charadriidae				Charadrius				collaris			N/A							
1660906842					28/09/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:001177	001177		Julio Rafael Contreras Roqué																																																																	Argentina		Río Negro	Bariloche		Ayo. Bernal- 9km del lago N Huapi																																																								5/27/74												Aphastura spinicauda								Animalia	Chordata	Aves	Passeriformes		Furnaridae				Aphastura				spinicauda			N/A							
